metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1664027524,0.000000,,,,,,,,,,,,,,,
vus_max,1664027524,22.000000,,,,,,,,,,,,,,,
vus,1664027525,0.000000,,,,,,,,,,,,,,,
vus_max,1664027525,22.000000,,,,,,,,,,,,,,,
vus,1664027526,0.000000,,,,,,,,,,,,,,,
vus_max,1664027526,22.000000,,,,,,,,,,,,,,,
vus,1664027527,0.000000,,,,,,,,,,,,,,,
vus_max,1664027527,22.000000,,,,,,,,,,,,,,,
vus,1664027528,0.000000,,,,,,,,,,,,,,,
vus_max,1664027528,22.000000,,,,,,,,,,,,,,,
vus,1664027529,0.000000,,,,,,,,,,,,,,,
vus_max,1664027529,22.000000,,,,,,,,,,,,,,,
vus,1664027530,0.000000,,,,,,,,,,,,,,,
vus_max,1664027530,22.000000,,,,,,,,,,,,,,,
vus,1664027531,0.000000,,,,,,,,,,,,,,,
vus_max,1664027531,22.000000,,,,,,,,,,,,,,,
vus,1664027532,0.000000,,,,,,,,,,,,,,,
vus_max,1664027532,22.000000,,,,,,,,,,,,,,,
vus,1664027533,0.000000,,,,,,,,,,,,,,,
vus_max,1664027533,22.000000,,,,,,,,,,,,,,,
vus,1664027534,0.000000,,,,,,,,,,,,,,,
vus_max,1664027534,22.000000,,,,,,,,,,,,,,,
vus,1664027535,0.000000,,,,,,,,,,,,,,,
vus_max,1664027535,22.000000,,,,,,,,,,,,,,,
vus,1664027536,0.000000,,,,,,,,,,,,,,,
vus_max,1664027536,22.000000,,,,,,,,,,,,,,,
vus,1664027537,0.000000,,,,,,,,,,,,,,,
vus_max,1664027537,22.000000,,,,,,,,,,,,,,,
vus,1664027538,0.000000,,,,,,,,,,,,,,,
vus_max,1664027538,22.000000,,,,,,,,,,,,,,,
vus,1664027539,0.000000,,,,,,,,,,,,,,,
vus_max,1664027539,22.000000,,,,,,,,,,,,,,,
vus,1664027540,0.000000,,,,,,,,,,,,,,,
vus_max,1664027540,22.000000,,,,,,,,,,,,,,,
vus,1664027541,0.000000,,,,,,,,,,,,,,,
vus_max,1664027541,22.000000,,,,,,,,,,,,,,,
vus,1664027542,0.000000,,,,,,,,,,,,,,,
vus_max,1664027542,22.000000,,,,,,,,,,,,,,,
vus,1664027543,0.000000,,,,,,,,,,,,,,,
vus_max,1664027543,22.000000,,,,,,,,,,,,,,,
vus,1664027544,0.000000,,,,,,,,,,,,,,,
vus_max,1664027544,22.000000,,,,,,,,,,,,,,,
vus,1664027545,0.000000,,,,,,,,,,,,,,,
vus_max,1664027545,22.000000,,,,,,,,,,,,,,,
vus,1664027546,0.000000,,,,,,,,,,,,,,,
vus_max,1664027546,22.000000,,,,,,,,,,,,,,,
vus,1664027547,0.000000,,,,,,,,,,,,,,,
vus_max,1664027547,22.000000,,,,,,,,,,,,,,,
vus,1664027548,0.000000,,,,,,,,,,,,,,,
vus_max,1664027548,22.000000,,,,,,,,,,,,,,,
vus,1664027549,0.000000,,,,,,,,,,,,,,,
vus_max,1664027549,22.000000,,,,,,,,,,,,,,,
vus,1664027550,0.000000,,,,,,,,,,,,,,,
vus_max,1664027550,22.000000,,,,,,,,,,,,,,,
vus,1664027551,0.000000,,,,,,,,,,,,,,,
vus_max,1664027551,22.000000,,,,,,,,,,,,,,,
vus,1664027552,0.000000,,,,,,,,,,,,,,,
vus_max,1664027552,22.000000,,,,,,,,,,,,,,,
vus,1664027553,0.000000,,,,,,,,,,,,,,,
vus_max,1664027553,22.000000,,,,,,,,,,,,,,,
vus,1664027554,0.000000,,,,,,,,,,,,,,,
vus_max,1664027554,22.000000,,,,,,,,,,,,,,,
vus,1664027555,0.000000,,,,,,,,,,,,,,,
vus_max,1664027555,22.000000,,,,,,,,,,,,,,,
vus,1664027556,0.000000,,,,,,,,,,,,,,,
vus_max,1664027556,22.000000,,,,,,,,,,,,,,,
vus,1664027557,0.000000,,,,,,,,,,,,,,,
vus_max,1664027557,22.000000,,,,,,,,,,,,,,,
vus,1664027558,0.000000,,,,,,,,,,,,,,,
vus_max,1664027558,22.000000,,,,,,,,,,,,,,,
vus,1664027559,0.000000,,,,,,,,,,,,,,,
vus_max,1664027559,22.000000,,,,,,,,,,,,,,,
vus,1664027560,0.000000,,,,,,,,,,,,,,,
vus_max,1664027560,22.000000,,,,,,,,,,,,,,,
vus,1664027561,0.000000,,,,,,,,,,,,,,,
vus_max,1664027561,22.000000,,,,,,,,,,,,,,,
vus,1664027562,0.000000,,,,,,,,,,,,,,,
vus_max,1664027562,22.000000,,,,,,,,,,,,,,,
vus,1664027563,0.000000,,,,,,,,,,,,,,,
vus_max,1664027563,22.000000,,,,,,,,,,,,,,,
vus,1664027564,0.000000,,,,,,,,,,,,,,,
vus_max,1664027564,22.000000,,,,,,,,,,,,,,,
vus,1664027565,0.000000,,,,,,,,,,,,,,,
